block,site,date,time,sensor,HOBO_ID,tide_height,position,tidelevl,exposure,temperature
KEFJ,Aialik,2009-07-06,19:30,Aialik_0.5a,2381389,0.5,a,1.04,air/transition,16.796
KEFJ,Aialik,2009-07-06,20:00,Aialik_0.5a,2381389,0.5,a,1.06,air/transition,16.368
KEFJ,Aialik,2009-07-06,20:30,Aialik_0.5a,2381389,0.5,a,1.16,air/transition,15.867
KEFJ,Aialik,2009-07-06,21:00,Aialik_0.5a,2381389,0.5,a,1.33,transition,14.553
KEFJ,Aialik,2009-07-06,21:30,Aialik_0.5a,2381389,0.5,a,1.55,water,14.026
KEFJ,Aialik,2009-07-06,22:00,Aialik_0.5a,2381389,0.5,a,1.81,water,13.064
KEFJ,Aialik,2009-07-06,22:30,Aialik_0.5a,2381389,0.5,a,2.09,water,12.703
KEFJ,Aialik,2009-07-06,23:00,Aialik_0.5a,2381389,0.5,a,2.37,water,12.243
KEFJ,Aialik,2009-07-06,23:30,Aialik_0.5a,2381389,0.5,a,2.62,water,11.613
KEFJ,Aialik,2009-07-07,0:00,Aialik_0.5a,2381389,0.5,a,2.84,water,11.589
KEFJ,Aialik,2009-07-07,0:30,Aialik_0.5a,2381389,0.5,a,3.01,water,11.37
KEFJ,Aialik,2009-07-07,1:00,Aialik_0.5a,2381389,0.5,a,3.12,water,11.151
KEFJ,Aialik,2009-07-07,1:30,Aialik_0.5a,2381389,0.5,a,3.17,water,12.098
KEFJ,Aialik,2009-07-07,2:00,Aialik_0.5a,2381389,0.5,a,3.14,water,11.929
KEFJ,Aialik,2009-07-07,2:30,Aialik_0.5a,2381389,0.5,a,3.05,water,11.686
KEFJ,Aialik,2009-07-07,3:00,Aialik_0.5a,2381389,0.5,a,2.88,water,12.316
KEFJ,Aialik,2009-07-07,3:30,Aialik_0.5a,2381389,0.5,a,2.65,water,13.257
KEFJ,Aialik,2009-07-07,4:00,Aialik_0.5a,2381389,0.5,a,2.36,water,13.016
KEFJ,Aialik,2009-07-07,4:30,Aialik_0.5a,2381389,0.5,a,2.01,water,13.112
KEFJ,Aialik,2009-07-07,5:00,Aialik_0.5a,2381389,0.5,a,1.63,water,13.257
KEFJ,Aialik,2009-07-07,5:30,Aialik_0.5a,2381389,0.5,a,1.21,transition,14.098
KEFJ,Aialik,2009-07-07,6:00,Aialik_0.5a,2381389,0.5,a,0.79,transition,14.673
KEFJ,Aialik,2009-07-07,6:30,Aialik_0.5a,2381389,0.5,a,0.41,transition,14.314
KEFJ,Aialik,2009-07-07,7:00,Aialik_0.5a,2381389,0.5,a,0.08,transition,14.05
KEFJ,Aialik,2009-07-07,7:30,Aialik_0.5a,2381389,0.5,a,-0.17,air,14.074
KEFJ,Aialik,2009-07-07,8:00,Aialik_0.5a,2381389,0.5,a,-0.31,air,14.361
KEFJ,Aialik,2009-07-07,8:30,Aialik_0.5a,2381389,0.5,a,-0.34,air,15.414
KEFJ,Aialik,2009-07-07,9:00,Aialik_0.5a,2381389,0.5,a,-0.27,air,19.532
KEFJ,Aialik,2009-07-07,9:30,Aialik_0.5a,2381389,0.5,a,-0.11,air,21.509
KEFJ,Aialik,2009-07-07,10:00,Aialik_0.5a,2381389,0.5,a,0.13,air/transition,23.761
KEFJ,Aialik,2009-07-07,10:30,Aialik_0.5a,2381389,0.5,a,0.43,air/transition,24.871
KEFJ,Aialik,2009-07-07,11:00,Aialik_0.5a,2381389,0.5,a,0.76,air/transition,17.296
KEFJ,Aialik,2009-07-07,11:30,Aialik_0.5a,2381389,0.5,a,1.1,air/transition,15.27
KEFJ,Aialik,2009-07-07,12:00,Aialik_0.5a,2381389,0.5,a,1.45,transition,13.906
KEFJ,Aialik,2009-07-07,12:30,Aialik_0.5a,2381389,0.5,a,1.77,water,13.353
KEFJ,Aialik,2009-07-07,13:00,Aialik_0.5a,2381389,0.5,a,2.05,water,12.944
KEFJ,Aialik,2009-07-07,13:30,Aialik_0.5a,2381389,0.5,a,2.29,water,13.064
KEFJ,Aialik,2009-07-07,14:00,Aialik_0.5a,2381389,0.5,a,2.47,water,13.522
KEFJ,Aialik,2009-07-07,14:30,Aialik_0.5a,2381389,0.5,a,2.58,water,13.57
KEFJ,Aialik,2009-07-07,15:00,Aialik_0.5a,2381389,0.5,a,2.62,water,14.194
KEFJ,Aialik,2009-07-07,15:30,Aialik_0.5a,2381389,0.5,a,2.59,water,13.786
KEFJ,Aialik,2009-07-07,16:00,Aialik_0.5a,2381389,0.5,a,2.51,water,13.858
KEFJ,Aialik,2009-07-07,16:30,Aialik_0.5a,2381389,0.5,a,2.36,water,13.618
KEFJ,Aialik,2009-07-07,17:00,Aialik_0.5a,2381389,0.5,a,2.17,water,13.93
KEFJ,Aialik,2009-07-07,17:30,Aialik_0.5a,2381389,0.5,a,1.94,water,14.242
KEFJ,Aialik,2009-07-07,18:00,Aialik_0.5a,2381389,0.5,a,1.69,water,14.745
KEFJ,Aialik,2009-07-07,18:30,Aialik_0.5a,2381389,0.5,a,1.44,air/transition,15.223
KEFJ,Aialik,2009-07-07,19:00,Aialik_0.5a,2381389,0.5,a,1.22,air/transition,15.676
KEFJ,Aialik,2009-07-07,19:30,Aialik_0.5a,2381389,0.5,a,1.05,air/transition,15.461
KEFJ,Aialik,2009-07-07,20:00,Aialik_0.5a,2381389,0.5,a,0.96,air/transition,15.819
KEFJ,Aialik,2009-07-07,20:30,Aialik_0.5a,2381389,0.5,a,0.96,air/transition,15.557
KEFJ,Aialik,2009-07-07,21:00,Aialik_0.5a,2381389,0.5,a,1.04,transition,14.888
KEFJ,Aialik,2009-07-07,21:30,Aialik_0.5a,2381389,0.5,a,1.2,transition,14.098
KEFJ,Aialik,2009-07-07,22:00,Aialik_0.5a,2381389,0.5,a,1.42,transition,13.81
KEFJ,Aialik,2009-07-07,22:30,Aialik_0.5a,2381389,0.5,a,1.69,water,13.473
KEFJ,Aialik,2009-07-07,23:00,Aialik_0.5a,2381389,0.5,a,1.97,water,12.847
KEFJ,Aialik,2009-07-07,23:30,Aialik_0.5a,2381389,0.5,a,2.27,water,12.292
KEFJ,Aialik,2009-07-08,0:00,Aialik_0.5a,2381389,0.5,a,2.54,water,12.05
KEFJ,Aialik,2009-07-08,0:30,Aialik_0.5a,2381389,0.5,a,2.79,water,11.807
KEFJ,Aialik,2009-07-08,1:00,Aialik_0.5a,2381389,0.5,a,2.98,water,11.856
KEFJ,Aialik,2009-07-08,1:30,Aialik_0.5a,2381389,0.5,a,3.11,water,11.88
KEFJ,Aialik,2009-07-08,2:00,Aialik_0.5a,2381389,0.5,a,3.18,water,12.751
KEFJ,Aialik,2009-07-08,2:30,Aialik_0.5a,2381389,0.5,a,3.17,water,12.485
KEFJ,Aialik,2009-07-08,3:00,Aialik_0.5a,2381389,0.5,a,3.09,water,12.847
KEFJ,Aialik,2009-07-08,3:30,Aialik_0.5a,2381389,0.5,a,2.93,water,13.233
KEFJ,Aialik,2009-07-08,4:00,Aialik_0.5a,2381389,0.5,a,2.69,water,13.377
KEFJ,Aialik,2009-07-08,4:30,Aialik_0.5a,2381389,0.5,a,2.4,water,13.642
KEFJ,Aialik,2009-07-08,5:00,Aialik_0.5a,2381389,0.5,a,2.05,water,14.05
KEFJ,Aialik,2009-07-08,5:30,Aialik_0.5a,2381389,0.5,a,1.66,water,14.625
KEFJ,Aialik,2009-07-08,6:00,Aialik_0.5a,2381389,0.5,a,1.25,transition,14.888
KEFJ,Aialik,2009-07-08,6:30,Aialik_0.5a,2381389,0.5,a,0.83,transition,15.366
KEFJ,Aialik,2009-07-08,7:00,Aialik_0.5a,2381389,0.5,a,0.44,transition,14.96
KEFJ,Aialik,2009-07-08,7:30,Aialik_0.5a,2381389,0.5,a,0.09,transition,14.385
KEFJ,Aialik,2009-07-08,8:00,Aialik_0.5a,2381389,0.5,a,-0.17,air,14.361
KEFJ,Aialik,2009-07-08,8:30,Aialik_0.5a,2381389,0.5,a,-0.33,air,15.223
KEFJ,Aialik,2009-07-08,9:00,Aialik_0.5a,2381389,0.5,a,-0.37,air,17.677
KEFJ,Aialik,2009-07-08,9:30,Aialik_0.5a,2381389,0.5,a,-0.31,air,19.579
KEFJ,Aialik,2009-07-08,10:00,Aialik_0.5a,2381389,0.5,a,-0.15,air,21.223
KEFJ,Aialik,2009-07-08,10:30,Aialik_0.5a,2381389,0.5,a,0.09,air/transition,22.489
KEFJ,Aialik,2009-07-08,11:00,Aialik_0.5a,2381389,0.5,a,0.39,air/transition,23.737
KEFJ,Aialik,2009-07-08,11:30,Aialik_0.5a,2381389,0.5,a,0.73,air/transition,18.081
KEFJ,Aialik,2009-07-08,12:00,Aialik_0.5a,2381389,0.5,a,1.08,transition,16.129
KEFJ,Aialik,2009-07-08,12:30,Aialik_0.5a,2381389,0.5,a,1.45,transition,15.772
KEFJ,Aialik,2009-07-08,13:00,Aialik_0.5a,2381389,0.5,a,1.78,water,15.676
KEFJ,Aialik,2009-07-08,13:30,Aialik_0.5a,2381389,0.5,a,2.07,water,15.509
KEFJ,Aialik,2009-07-08,14:00,Aialik_0.5a,2381389,0.5,a,2.33,water,15.103
KEFJ,Aialik,2009-07-08,14:30,Aialik_0.5a,2381389,0.5,a,2.51,water,14.864
KEFJ,Aialik,2009-07-08,15:00,Aialik_0.5a,2381389,0.5,a,2.63,water,14.864
KEFJ,Aialik,2009-07-08,15:30,Aialik_0.5a,2381389,0.5,a,2.68,water,14.84
KEFJ,Aialik,2009-07-08,16:00,Aialik_0.5a,2381389,0.5,a,2.64,water,14.816
KEFJ,Aialik,2009-07-08,16:30,Aialik_0.5a,2381389,0.5,a,2.55,water,14.792
KEFJ,Aialik,2009-07-08,17:00,Aialik_0.5a,2381389,0.5,a,2.39,water,14.721
KEFJ,Aialik,2009-07-08,17:30,Aialik_0.5a,2381389,0.5,a,2.2,water,14.697
KEFJ,Aialik,2009-07-08,18:00,Aialik_0.5a,2381389,0.5,a,1.96,water,14.768
KEFJ,Aialik,2009-07-08,18:30,Aialik_0.5a,2381389,0.5,a,1.7,water,14.84
KEFJ,Aialik,2009-07-08,19:00,Aialik_0.5a,2381389,0.5,a,1.44,transition,14.912
KEFJ,Aialik,2009-07-08,19:30,Aialik_0.5a,2381389,0.5,a,1.21,air/transition,16.225
KEFJ,Aialik,2009-07-08,20:00,Aialik_0.5a,2381389,0.5,a,1.02,air/transition,16.582
KEFJ,Aialik,2009-07-08,20:30,Aialik_0.5a,2381389,0.5,a,0.9,air/transition,16.392
KEFJ,Aialik,2009-07-08,21:00,Aialik_0.5a,2381389,0.5,a,0.88,air/transition,16.582
KEFJ,Aialik,2009-07-08,21:30,Aialik_0.5a,2381389,0.5,a,0.94,air/transition,16.511
KEFJ,Aialik,2009-07-08,22:00,Aialik_0.5a,2381389,0.5,a,1.09,air/transition,16.439
KEFJ,Aialik,2009-07-08,22:30,Aialik_0.5a,2381389,0.5,a,1.3,air/transition,16.677
KEFJ,Aialik,2009-07-08,23:00,Aialik_0.5a,2381389,0.5,a,1.57,water,15.963
KEFJ,Aialik,2009-07-08,23:30,Aialik_0.5a,2381389,0.5,a,1.86,water,15.008
KEFJ,Aialik,2009-07-09,0:00,Aialik_0.5a,2381389,0.5,a,2.16,water,14.864
KEFJ,Aialik,2009-07-09,0:30,Aialik_0.5a,2381389,0.5,a,2.44,water,15.008
KEFJ,Aialik,2009-07-09,1:00,Aialik_0.5a,2381389,0.5,a,2.7,water,15.079
KEFJ,Aialik,2009-07-09,1:30,Aialik_0.5a,2381389,0.5,a,2.91,water,14.29
KEFJ,Aialik,2009-07-09,2:00,Aialik_0.5a,2381389,0.5,a,3.06,water,14.768
KEFJ,Aialik,2009-07-09,2:30,Aialik_0.5a,2381389,0.5,a,3.14,water,14.314
KEFJ,Aialik,2009-07-09,3:00,Aialik_0.5a,2381389,0.5,a,3.15,water,14.242
KEFJ,Aialik,2009-07-09,3:30,Aialik_0.5a,2381389,0.5,a,3.08,water,13.906
KEFJ,Aialik,2009-07-09,4:00,Aialik_0.5a,2381389,0.5,a,2.93,water,13.834
KEFJ,Aialik,2009-07-09,4:30,Aialik_0.5a,2381389,0.5,a,2.7,water,14.026
KEFJ,Aialik,2009-07-09,5:00,Aialik_0.5a,2381389,0.5,a,2.41,water,14.29
KEFJ,Aialik,2009-07-09,5:30,Aialik_0.5a,2381389,0.5,a,2.06,water,14.242
KEFJ,Aialik,2009-07-09,6:00,Aialik_0.5a,2381389,0.5,a,1.67,water,14.768
KEFJ,Aialik,2009-07-09,6:30,Aialik_0.5a,2381389,0.5,a,1.28,transition,15.509
KEFJ,Aialik,2009-07-09,7:00,Aialik_0.5a,2381389,0.5,a,0.86,transition,15.581
KEFJ,Aialik,2009-07-09,7:30,Aialik_0.5a,2381389,0.5,a,0.48,transition,15.724
KEFJ,Aialik,2009-07-09,8:00,Aialik_0.5a,2381389,0.5,a,0.14,transition,14.864
KEFJ,Aialik,2009-07-09,8:30,Aialik_0.5a,2381389,0.5,a,-0.13,air,15.127
KEFJ,Aialik,2009-07-09,9:00,Aialik_0.5a,2381389,0.5,a,-0.3,air,18.295
KEFJ,Aialik,2009-07-09,9:30,Aialik_0.5a,2381389,0.5,a,-0.36,air,20.936
KEFJ,Aialik,2009-07-09,10:00,Aialik_0.5a,2381389,0.5,a,-0.3,air,22.896
KEFJ,Aialik,2009-07-09,10:30,Aialik_0.5a,2381389,0.5,a,-0.15,air,24.919
KEFJ,Aialik,2009-07-09,11:00,Aialik_0.5a,2381389,0.5,a,0.09,air/transition,26.818
KEFJ,Aialik,2009-07-09,11:30,Aialik_0.5a,2381389,0.5,a,0.4,air/transition,28.171
KEFJ,Aialik,2009-07-09,12:00,Aialik_0.5a,2381389,0.5,a,0.74,air/transition,18.771
KEFJ,Aialik,2009-07-09,12:30,Aialik_0.5a,2381389,0.5,a,1.09,air/transition,17.058
KEFJ,Aialik,2009-07-09,13:00,Aialik_0.5a,2381389,0.5,a,1.47,transition,16.225
KEFJ,Aialik,2009-07-09,13:30,Aialik_0.5a,2381389,0.5,a,1.81,water,15.819
KEFJ,Aialik,2009-07-09,14:00,Aialik_0.5a,2381389,0.5,a,2.11,water,15.629
KEFJ,Aialik,2009-07-09,14:30,Aialik_0.5a,2381389,0.5,a,2.37,water,15.055
KEFJ,Aialik,2009-07-09,15:00,Aialik_0.5a,2381389,0.5,a,2.55,water,14.457
KEFJ,Aialik,2009-07-09,15:30,Aialik_0.5a,2381389,0.5,a,2.67,water,14.242
KEFJ,Aialik,2009-07-09,16:00,Aialik_0.5a,2381389,0.5,a,2.72,water,13.978
KEFJ,Aialik,2009-07-09,16:30,Aialik_0.5a,2381389,0.5,a,2.68,water,13.93
KEFJ,Aialik,2009-07-09,17:00,Aialik_0.5a,2381389,0.5,a,2.58,water,13.906
KEFJ,Aialik,2009-07-09,17:30,Aialik_0.5a,2381389,0.5,a,2.42,water,13.786
KEFJ,Aialik,2009-07-09,18:00,Aialik_0.5a,2381389,0.5,a,2.21,water,15.438
KEFJ,Aialik,2009-07-09,18:30,Aialik_0.5a,2381389,0.5,a,1.96,water,16.415
KEFJ,Aialik,2009-07-09,19:00,Aialik_0.5a,2381389,0.5,a,1.71,water,16.487
KEFJ,Aialik,2009-07-09,19:30,Aialik_0.5a,2381389,0.5,a,1.44,transition,16.701
KEFJ,Aialik,2009-07-09,20:00,Aialik_0.5a,2381389,0.5,a,1.2,air/transition,17.13
KEFJ,Aialik,2009-07-09,20:30,Aialik_0.5a,2381389,0.5,a,1,air/transition,17.249
KEFJ,Aialik,2009-07-09,21:00,Aialik_0.5a,2381389,0.5,a,0.87,air/transition,17.724
KEFJ,Aialik,2009-07-09,21:30,Aialik_0.5a,2381389,0.5,a,0.82,air/transition,17.605
KEFJ,Aialik,2009-07-09,22:00,Aialik_0.5a,2381389,0.5,a,0.86,air/transition,17.558
KEFJ,Aialik,2009-07-09,22:30,Aialik_0.5a,2381389,0.5,a,0.99,air/transition,17.391
KEFJ,Aialik,2009-07-09,23:00,Aialik_0.5a,2381389,0.5,a,1.19,air/transition,17.344
KEFJ,Aialik,2009-07-09,23:30,Aialik_0.5a,2381389,0.5,a,1.45,air/transition,17.368
KEFJ,Aialik,2009-07-10,0:00,Aialik_0.5a,2381389,0.5,a,1.74,water,17.391
KEFJ,Aialik,2009-07-10,0:30,Aialik_0.5a,2381389,0.5,a,2.04,water,16.511
KEFJ,Aialik,2009-07-10,1:00,Aialik_0.5a,2381389,0.5,a,2.33,water,16.344
KEFJ,Aialik,2009-07-10,1:30,Aialik_0.5a,2381389,0.5,a,2.59,water,16.392
KEFJ,Aialik,2009-07-10,2:00,Aialik_0.5a,2381389,0.5,a,2.81,water,16.392
KEFJ,Aialik,2009-07-10,2:30,Aialik_0.5a,2381389,0.5,a,2.97,water,16.368
KEFJ,Aialik,2009-07-10,3:00,Aialik_0.5a,2381389,0.5,a,3.06,water,16.225
KEFJ,Aialik,2009-07-10,3:30,Aialik_0.5a,2381389,0.5,a,3.08,water,15.867
KEFJ,Aialik,2009-07-10,4:00,Aialik_0.5a,2381389,0.5,a,3.01,water,15.175
KEFJ,Aialik,2009-07-10,4:30,Aialik_0.5a,2381389,0.5,a,2.88,water,14.361
KEFJ,Aialik,2009-07-10,5:00,Aialik_0.5a,2381389,0.5,a,2.66,water,14.361
KEFJ,Aialik,2009-07-10,5:30,Aialik_0.5a,2381389,0.5,a,2.39,water,14.888
KEFJ,Aialik,2009-07-10,6:00,Aialik_0.5a,2381389,0.5,a,2.05,water,15.748
KEFJ,Aialik,2009-07-10,6:30,Aialik_0.5a,2381389,0.5,a,1.68,water,16.63
KEFJ,Aialik,2009-07-10,7:00,Aialik_0.5a,2381389,0.5,a,1.3,transition,16.392
KEFJ,Aialik,2009-07-10,7:30,Aialik_0.5a,2381389,0.5,a,0.91,transition,16.225
KEFJ,Aialik,2009-07-10,8:00,Aialik_0.5a,2381389,0.5,a,0.53,transition,16.034
KEFJ,Aialik,2009-07-10,8:30,Aialik_0.5a,2381389,0.5,a,0.21,transition,15.342
KEFJ,Aialik,2009-07-10,9:00,Aialik_0.5a,2381389,0.5,a,-0.05,air,15.605
KEFJ,Aialik,2009-07-10,9:30,Aialik_0.5a,2381389,0.5,a,-0.23,air,15.819
KEFJ,Aialik,2009-07-10,10:00,Aialik_0.5a,2381389,0.5,a,-0.29,air,15.7
KEFJ,Aialik,2009-07-10,10:30,Aialik_0.5a,2381389,0.5,a,-0.24,air,15.724
KEFJ,Aialik,2009-07-10,11:00,Aialik_0.5a,2381389,0.5,a,-0.09,air,16.01
KEFJ,Aialik,2009-07-10,11:30,Aialik_0.5a,2381389,0.5,a,0.14,transition,16.058
KEFJ,Aialik,2009-07-10,12:00,Aialik_0.5a,2381389,0.5,a,0.45,transition,16.153
KEFJ,Aialik,2009-07-10,12:30,Aialik_0.5a,2381389,0.5,a,0.79,transition,16.01
KEFJ,Aialik,2009-07-10,13:00,Aialik_0.5a,2381389,0.5,a,1.15,transition,16.129
KEFJ,Aialik,2009-07-10,13:30,Aialik_0.5a,2381389,0.5,a,1.52,water,15.963
KEFJ,Aialik,2009-07-10,14:00,Aialik_0.5a,2381389,0.5,a,1.85,water,15.843
KEFJ,Aialik,2009-07-10,14:30,Aialik_0.5a,2381389,0.5,a,2.15,water,16.058
KEFJ,Aialik,2009-07-10,15:00,Aialik_0.5a,2381389,0.5,a,2.41,water,15.915
KEFJ,Aialik,2009-07-10,15:30,Aialik_0.5a,2381389,0.5,a,2.59,water,15.772
KEFJ,Aialik,2009-07-10,16:00,Aialik_0.5a,2381389,0.5,a,2.71,water,15.318
KEFJ,Aialik,2009-07-10,16:30,Aialik_0.5a,2381389,0.5,a,2.74,water,15.199
KEFJ,Aialik,2009-07-10,17:00,Aialik_0.5a,2381389,0.5,a,2.7,water,14.457
KEFJ,Aialik,2009-07-10,17:30,Aialik_0.5a,2381389,0.5,a,2.6,water,13.858
KEFJ,Aialik,2009-07-10,18:00,Aialik_0.5a,2381389,0.5,a,2.43,water,13.594
KEFJ,Aialik,2009-07-10,18:30,Aialik_0.5a,2381389,0.5,a,2.23,water,14.337
KEFJ,Aialik,2009-07-10,19:00,Aialik_0.5a,2381389,0.5,a,1.98,water,15.724
KEFJ,Aialik,2009-07-10,19:30,Aialik_0.5a,2381389,0.5,a,1.72,water,15.748
KEFJ,Aialik,2009-07-10,20:00,Aialik_0.5a,2381389,0.5,a,1.46,transition,15.461
KEFJ,Aialik,2009-07-10,20:30,Aialik_0.5a,2381389,0.5,a,1.22,transition,15.963
KEFJ,Aialik,2009-07-10,21:00,Aialik_0.5a,2381389,0.5,a,1.01,transition,15.939
KEFJ,Aialik,2009-07-10,21:30,Aialik_0.5a,2381389,0.5,a,0.85,transition,15.772
KEFJ,Aialik,2009-07-10,22:00,Aialik_0.5a,2381389,0.5,a,0.78,transition,15.7
KEFJ,Aialik,2009-07-10,22:30,Aialik_0.5a,2381389,0.5,a,0.79,transition,15.605
KEFJ,Aialik,2009-07-10,23:00,Aialik_0.5a,2381389,0.5,a,0.9,transition,15.629
KEFJ,Aialik,2009-07-10,23:30,Aialik_0.5a,2381389,0.5,a,1.08,transition,15.676
KEFJ,Aialik,2009-07-11,0:00,Aialik_0.5a,2381389,0.5,a,1.33,transition,15.772
KEFJ,Aialik,2009-07-11,0:30,Aialik_0.5a,2381389,0.5,a,1.61,water,15.796
KEFJ,Aialik,2009-07-11,1:00,Aialik_0.5a,2381389,0.5,a,1.9,water,15.438
KEFJ,Aialik,2009-07-11,1:30,Aialik_0.5a,2381389,0.5,a,2.19,water,14.864
KEFJ,Aialik,2009-07-11,2:00,Aialik_0.5a,2381389,0.5,a,2.44,water,14.242
KEFJ,Aialik,2009-07-11,2:30,Aialik_0.5a,2381389,0.5,a,2.67,water,14.864
KEFJ,Aialik,2009-07-11,3:00,Aialik_0.5a,2381389,0.5,a,2.83,water,14.601
KEFJ,Aialik,2009-07-11,3:30,Aialik_0.5a,2381389,0.5,a,2.93,water,14.026
KEFJ,Aialik,2009-07-11,4:00,Aialik_0.5a,2381389,0.5,a,2.95,water,13.497
KEFJ,Aialik,2009-07-11,4:30,Aialik_0.5a,2381389,0.5,a,2.9,water,13.329
KEFJ,Aialik,2009-07-11,5:00,Aialik_0.5a,2381389,0.5,a,2.78,water,13.088
KEFJ,Aialik,2009-07-11,5:30,Aialik_0.5a,2381389,0.5,a,2.58,water,13.112
KEFJ,Aialik,2009-07-11,6:00,Aialik_0.5a,2381389,0.5,a,2.33,water,13.064
KEFJ,Aialik,2009-07-11,6:30,Aialik_0.5a,2381389,0.5,a,2.02,water,13.522
KEFJ,Aialik,2009-07-11,7:00,Aialik_0.5a,2381389,0.5,a,1.68,water,13.546
KEFJ,Aialik,2009-07-11,7:30,Aialik_0.5a,2381389,0.5,a,1.33,transition,14.505
KEFJ,Aialik,2009-07-11,8:00,Aialik_0.5a,2381389,0.5,a,0.97,transition,14.96
KEFJ,Aialik,2009-07-11,8:30,Aialik_0.5a,2381389,0.5,a,0.62,transition,14.936
KEFJ,Aialik,2009-07-11,9:00,Aialik_0.5a,2381389,0.5,a,0.33,transition,14.337
KEFJ,Aialik,2009-07-11,9:30,Aialik_0.5a,2381389,0.5,a,0.08,transition,14.314
KEFJ,Aialik,2009-07-11,10:00,Aialik_0.5a,2381389,0.5,a,-0.09,air,14.625
KEFJ,Aialik,2009-07-11,10:30,Aialik_0.5a,2381389,0.5,a,-0.16,air,15.342
KEFJ,Aialik,2009-07-11,11:00,Aialik_0.5a,2381389,0.5,a,-0.13,air,15.867
KEFJ,Aialik,2009-07-11,11:30,Aialik_0.5a,2381389,0.5,a,0.01,transition,16.01
KEFJ,Aialik,2009-07-11,12:00,Aialik_0.5a,2381389,0.5,a,0.24,air/transition,16.201
KEFJ,Aialik,2009-07-11,12:30,Aialik_0.5a,2381389,0.5,a,0.55,air/transition,16.511
KEFJ,Aialik,2009-07-11,13:00,Aialik_0.5a,2381389,0.5,a,0.88,transition,15.008
KEFJ,Aialik,2009-07-11,13:30,Aialik_0.5a,2381389,0.5,a,1.23,transition,14.745
KEFJ,Aialik,2009-07-11,14:00,Aialik_0.5a,2381389,0.5,a,1.59,water,14.385
KEFJ,Aialik,2009-07-11,14:30,Aialik_0.5a,2381389,0.5,a,1.92,water,14.673
KEFJ,Aialik,2009-07-11,15:00,Aialik_0.5a,2381389,0.5,a,2.21,water,14.242
KEFJ,Aialik,2009-07-11,15:30,Aialik_0.5a,2381389,0.5,a,2.45,water,14.146
KEFJ,Aialik,2009-07-11,16:00,Aialik_0.5a,2381389,0.5,a,2.62,water,13.786
KEFJ,Aialik,2009-07-11,16:30,Aialik_0.5a,2381389,0.5,a,2.73,water,13.642
KEFJ,Aialik,2009-07-11,17:00,Aialik_0.5a,2381389,0.5,a,2.76,water,13.546
KEFJ,Aialik,2009-07-11,17:30,Aialik_0.5a,2381389,0.5,a,2.72,water,13.425
KEFJ,Aialik,2009-07-11,18:00,Aialik_0.5a,2381389,0.5,a,2.62,water,13.377
KEFJ,Aialik,2009-07-11,18:30,Aialik_0.5a,2381389,0.5,a,2.46,water,13.281
KEFJ,Aialik,2009-07-11,19:00,Aialik_0.5a,2381389,0.5,a,2.25,water,14.242
KEFJ,Aialik,2009-07-11,19:30,Aialik_0.5a,2381389,0.5,a,2.01,water,14.96
KEFJ,Aialik,2009-07-11,20:00,Aialik_0.5a,2381389,0.5,a,1.76,water,15.438
KEFJ,Aialik,2009-07-11,20:30,Aialik_0.5a,2381389,0.5,a,1.49,transition,15.485
KEFJ,Aialik,2009-07-11,21:00,Aialik_0.5a,2381389,0.5,a,1.24,transition,15.557
KEFJ,Aialik,2009-07-11,21:30,Aialik_0.5a,2381389,0.5,a,1.03,transition,15.7
KEFJ,Aialik,2009-07-11,22:00,Aialik_0.5a,2381389,0.5,a,0.86,transition,15.581
KEFJ,Aialik,2009-07-11,22:30,Aialik_0.5a,2381389,0.5,a,0.76,transition,15.509
KEFJ,Aialik,2009-07-11,23:00,Aialik_0.5a,2381389,0.5,a,0.75,transition,15.461
KEFJ,Aialik,2009-07-11,23:30,Aialik_0.5a,2381389,0.5,a,0.82,transition,15.39
KEFJ,Aialik,2009-07-12,0:00,Aialik_0.5a,2381389,0.5,a,0.98,air/transition,15.414
KEFJ,Aialik,2009-07-12,0:30,Aialik_0.5a,2381389,0.5,a,1.2,air/transition,15.509
KEFJ,Aialik,2009-07-12,1:00,Aialik_0.5a,2381389,0.5,a,1.46,air/transition,15.461
KEFJ,Aialik,2009-07-12,1:30,Aialik_0.5a,2381389,0.5,a,1.74,water,14.96
KEFJ,Aialik,2009-07-12,2:00,Aialik_0.5a,2381389,0.5,a,2.02,water,14.912
KEFJ,Aialik,2009-07-12,2:30,Aialik_0.5a,2381389,0.5,a,2.27,water,13.80997296
KEFJ,Aialik,2009-07-12,3:00,Aialik_0.5a,2381389,0.5,a,2.48,water,13.80991503
KEFJ,Harris,2009-06-01,0:00,Harris_0.5a,972452,0.5,a,1.8,water,6.06
KEFJ,Harris,2009-06-01,0:30,Harris_0.5a,972452,0.5,a,1.5,water,6.110833334
KEFJ,Harris,2009-06-01,1:00,Harris_0.5a,972452,0.5,a,1.22,transition,6.076851852
KEFJ,Harris,2009-06-01,1:30,Harris_0.5a,972452,0.5,a,0.99,transition,6.000462963
KEFJ,Harris,2009-06-01,2:00,Harris_0.5a,972452,0.5,a,0.81,transition,5.932407407
KEFJ,Harris,2009-06-01,2:30,Harris_0.5a,972452,0.5,a,0.71,transition,5.868518518
KEFJ,Harris,2009-06-01,3:00,Harris_0.5a,972452,0.5,a,0.68,transition,5.770185185
KEFJ,Harris,2009-06-01,3:30,Harris_0.5a,972452,0.5,a,0.72,transition,5.65462963
